model,datetime_utc,latitude_deg_N,longitude_deg_E,f107a,f107_previous_day,ap,altitude_km_MSL,temperature_K,neutral_number_density_cm3,neutral_number_density_ratio_to_sea_level,mass_density_g_cm3,mass_density_ratio_to_sea_level,RREA_Eth_abs_kV_per_m,RREA_Eth_negative_kV_per_m,RREA_Eth_positive_kV_per_m
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,10.6,231.6601809796033,8.240806881222339e+18,0.3332157636441621,0.00039603092077740594,0.33321576364416206,94.63327687494204,-94.63327687494204,94.63327687494204
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,10.65,231.24923197555574,8.195084544867977e+18,0.33136698797892605,0.0003938336287855536,0.331366987978926,94.108224586015,-94.108224586015,94.108224586015
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,10.7,230.83863574431226,8.14952377318089e+18,0.3295247451562574,0.0003916441011552338,0.3295247451562574,93.5850276243771,-93.5850276243771,93.5850276243771
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,10.75,230.42848854997493,8.104121064854108e+18,0.3276888936013454,0.00038946216962309035,0.32768889360134534,93.06364578278209,-93.06364578278209,93.06364578278209
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,10.8,230.0188852980902,8.058873040940165e+18,0.32585929668696684,0.00038728767180603446,0.32585929668696684,92.54404025909858,-92.54404025909858,92.54404025909858
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,10.85,229.6099195457906,8.013776442774106e+18,0.3240358226495036,0.0003851204511014299,0.3240358226495036,92.02617363245902,-92.02617363245902,92.02617363245902
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,10.9,229.20168351265804,7.968828129913221e+18,0.32221834450563586,0.00038296035658808215,0.3222183445056359,91.51000983960058,-91.51000983960058,91.51000983960058
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,10.95,228.79426809228093,7.924025078093026e+18,0.32040673996969254,0.0003808072429280083,0.32040673996969254,90.99551415139268,-90.99551415139268,90.99551415139268
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,11.0,228.38776286447737,7.879364377199393e+18,0.31860089137165476,0.0003786609702689836,0.3186008913716547,90.48265314954995,-90.48265314954995,90.48265314954995
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,11.05,227.98225610815686,7.834843229256377e+18,0.3168006855757939,0.00037652140414784133,0.31680068557579383,89.97139470352546,-89.97139470352546,89.97139470352546
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,11.1,227.5778348147927,7.790458946429573e+18,0.31500601389993754,0.00037438841539451953,0.3150060138999375,89.46170794758225,-89.46170794758225,89.46170794758225
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,11.15,227.1745847024813,7.746208949044578e+18,0.3132167720353464,0.0003722618800368341,0.3132167720353464,88.95356325803839,-88.95356325803839,88.95356325803839
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,11.2,226.77259023055987,7.702090763620529e+18,0.31143285996720094,0.00037014167920597525,0.3114328599672009,88.44693223068506,-88.44693223068506,88.44693223068506
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,11.25,226.37193461476016,7.658102020918347e+18,0.3096541818956818,0.0003680276990427122,0.3096541818956818,87.94178765837363,-87.94178765837363,87.94178765837363
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,11.3,225.97269984287286,7.614240454003535e+18,0.30788064615764,0.00036591983060429577,0.3078806461576399,87.43810350876976,-87.43810350876976,87.43810350876976
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,11.35,225.57496669089937,7.57050389632333e+18,0.3061121651488465,0.00036381796977205216,0.3061121651488465,86.9358549022724,-86.9358549022724,86.9358549022724
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,11.4,225.17881473966796,7.526890279798088e+18,0.30434865524681776,0.00036172201715965914,0.3043486552468177,86.43501809009624,-86.43501809009624,86.43501809009624
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,11.45,224.78432239189206,7.483397632926658e+18,0.30259003673420676,0.00035963187802209645,0.30259003673420676,85.93557043251472,-85.93557043251472,85.93557043251472
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,11.5,224.39156688965062,7.440024078905728e+18,0.3008362337227592,0.00035754746216526596,0.3008362337227592,85.43749037726361,-85.43749037726361,85.43749037726361
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,11.55,224.00062433226663,7.396767833762922e+18,0.29908717407782537,0.00035546868385627375,0.29908717407782537,84.94075743810241,-84.94075743810241,84.94075743810241
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,11.6,223.61156969456758,7.353627204503596e+18,0.2973427893434262,0.0003533954617343699,0.2973427893434262,84.44535217353304,-84.44535217353304,84.44535217353304
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,11.65,223.22447684550517,7.310600587271204e+18,0.295603014667868,0.00035132771872254076,0.2956030146678679,83.95125616567451,-83.95125616567451,83.95125616567451
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,11.7,222.8394185671175,7.267686465521201e+18,0.2938677887299044,0.00034926538193975155,0.2938677887299044,83.45845199929285,-83.45845199929285,83.45845199929285
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,11.75,222.45646657381528,7.224883408208381e+18,0.2921370536654418,0.0003472083826138349,0.29213705366544185,82.96692324098547,-82.96692324098547,82.96692324098547
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,11.8,222.07569153197375,7.182190067987637e+18,0.2904107549947872,0.00034515665599502387,0.2904107549947872,82.47665441851956,-82.47665441851956,82.47665441851956
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,11.85,221.6971630798156,7.139605179428021e+18,0.28868884155043417,0.0003431101412701252,0.2886888415504341,81.9876310003233,-81.9876310003233,81.9876310003233
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,11.9,221.3209498475668,7.09712755724017e+18,0.2869712654053888,0.0003410687814773334,0.2869712654053888,81.49983937513042,-81.49983937513042,81.49983937513042
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,11.95,220.9471194778717,7.054756094517008e+18,0.28525798180203316,0.00033903252342168394,0.28525798180203304,81.01326683177741,-81.01326683177741,81.01326683177741
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,12.0,220.57573864645204,7.012489760987785e+18,0.2835489490815273,0.00033700131759114763,0.2835489490815273,80.52790153915375,-80.52790153915375,80.52790153915375
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,12.05,220.2068730829954,6.970327601285376e+18,0.28184412861374786,0.00033497511807336055,0.2818441286137478,80.0437325263044,-80.0437325263044,80.0437325263044
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,12.1,219.84058759226173,6.928268733226876e+18,0.2801434847277643,0.0003329538824729951,0.28014348472776424,79.56074966268505,-79.56074966268505,79.56074966268505
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,12.15,219.4769460753927,6.886312346107576e+18,0.2784469846428559,0.00033093757182977267,0.2784469846428559,79.07894363857108,-79.07894363857108,79.07894363857108
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,12.2,219.11601155141392,6.844457699008229e+18,0.2767545984000664,0.0003289261505371153,0.2767545984000664,78.59830594561885,-78.59830594561885,78.59830594561885
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,12.25,218.75784617891836,6.802704119115761e+18,0.27506629879430217,0.0003269195862614439,0.2750662987943021,78.11882885758182,-78.11882885758182,78.11882885758182
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,12.3,218.40251127791947,6.76105100005739e+18,0.27338206130697285,0.00032491784986212054,0.2733820613069728,77.64050541118029,-77.64050541118029,77.64050541118029
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,12.35,218.05006735186456,6.719497800248188e+18,0.27170186403917473,0.00032292091531203627,0.27170186403917473,77.16332938712563,-77.16332938712563,77.16332938712563
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,12.4,217.70057410979945,6.678044041252304e+18,0.2700256876454275,0.0003209287596188561,0.27002568764542745,76.68729529130141,-76.68729529130141,76.68729529130141
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,12.45,217.35409048867442,6.636689306157615e+18,0.26835351526795337,0.0003189413627469098,0.26835351526795337,76.21239833609876,-76.21239833609876,76.21239833609876
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,12.5,217.01067467578474,6.595433237964214e+18,0.26668533247151577,0.0003169587075397458,0.26668533247151577,75.73863442191048,-75.73863442191048,75.73863442191048
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,12.55,216.67038413133704,6.554275537986551e+18,0.2650211271788102,0.0003149807796433435,0.26502112717881027,75.2660001187821,-75.2660001187821,75.2660001187821
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,12.6,216.3332756111348,6.513215964269397e+18,0.2633608896064142,0.00031300756742998795,0.2633608896064142,74.79449264822163,-74.79449264822163,74.79449264822163
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,12.65,215.99940518937748,6.472254330017769e+18,0.2617046122013011,0.00031103906192281685,0.2617046122013011,74.3241098651695,-74.3241098651695,74.3241098651695
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,12.7,215.6688282815661,6.431390502040782e+18,0.26005228957791793,0.00030907525672103594,0.2600522895779179,73.8548502401287,-73.8548502401287,73.8548502401287
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,12.75,215.3415996675114,6.390624399209646e+18,0.2584039184558345,0.0003071161479258149,0.25840391845583444,73.386712841457,-73.386712841457,73.386712841457
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,12.8,215.01777351443855,6.349955990929809e+18,0.25675949759796474,0.000305161734066862,0.25675949759796474,72.91969731782198,-72.91969731782198,72.91969731782198
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,12.85,214.6974034001863,6.309385295627356e+18,0.2551190277493646,0.0003032120160296852,0.2551190277493646,72.45380388081955,-72.45380388081955,72.45380388081955
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,12.9,214.38054233649459,6.268912379249852e+18,0.2534825115766139,0.0003012669969835463,0.25348251157661383,71.98903328775835,-71.98903328775835,71.98903328775835
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,12.95,214.06724279238006,6.228537353781558e+18,0.25184995360777884,0.00029932668231010646,0.2518499536077788,71.52538682460919,-71.52538682460919,71.52538682460919
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,13.0,213.7575567175953,6.188260375773329e+18,0.2502213601729694,0.000297391079532777,0.2502213601729694,71.06286628912332,-71.06286628912332,71.06286628912332
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,13.05,213.45153556617097,6.148081644887166e+18,0.24859673934548795,0.00029546019824677424,0.24859673934548798,70.60147397411858,-70.60147397411858,70.60147397411858
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,13.1,213.14923032003952,6.108001402455472e+18,0.2469761008835733,0.0002935340500498817,0.24697610088357322,70.14121265093482,-70.14121265093482,70.14121265093482
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,13.15,212.85069151273808,6.068019930055358e+18,0.2453594561727527,0.00029161264847393504,0.24535945617275273,69.68208555306177,-69.68208555306177,69.68208555306177
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,13.2,212.55596925319338,6.028137548097816e+18,0.24374681816879556,0.00028969600891702075,0.24374681816879556,69.22409635993795,-69.22409635993795,69.22409635993795
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,13.25,212.26511324958562,5.988354614432103e+18,0.2421382013412818,0.00028778414857640787,0.24213820134128178,68.76724918092404,-68.76724918092404,68.76724918092404
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,13.3,211.9781728332943,5.948671522965268e+18,0.24053362161778255,0.0002858770863822052,0.24053362161778255,68.31154853945024,-68.31154853945024,68.31154853945024
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,13.35,211.69519698292646,5.909088702297058e+18,0.23893309632866291,0.00028397484293175883,0.23893309632866286,67.85699935734027,-67.85699935734027,67.85699935734027
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,13.4,211.41623434842907,5.869606614370243e+18,0.237336644152508,0.0002820774404247907,0.23733664415250794,67.40360693931227,-67.40360693931227,67.40360693931227
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,13.45,211.14133327528828,5.830225753136443e+18,0.23574428506217596,0.0002801849025992817,0.23574428506217598,66.95137695765797,-66.95137695765797,66.95137695765797
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,13.5,210.87054182881778,5.790946643237663e+18,0.23415604027148576,0.0002782972546681092,0.23415604027148573,66.50031543710196,-66.50031543710196,66.50031543710196
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,13.55,210.60390781854076,5.751769838703508e+18,0.23257193218253974,0.0002764145232564399,0.23257193218253971,66.05042873984128,-66.05042873984128,66.05042873984128
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,13.6,210.34147882266709,5.7126959216643e+18,0.23099198433368817,0.0002745367363398847,0.23099198433368817,65.60172355076745,-65.60172355076745,65.60172355076745
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,13.65,210.08330221267283,5.673725501080059e+18,0.22941622134813622,0.0002726639231834174,0.22941622134813622,65.15420686287068,-65.15420686287068,65.15420686287068
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,13.7,209.82942517798458,5.634859211485607e+18,0.22784466888320215,0.00027079611428106753,0.22784466888320207,64.70788596282941,-64.70788596282941,64.70788596282941
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,13.75,209.57989475077514,5.596097711751786e+18,0.22627735358022757,0.0002689333412963885,0.22627735358022752,64.26276841678464,-64.26276841678464,64.26276841678464
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,13.8,209.33475783087633,5.55744168386284e+18,0.22471430301514086,0.00026707563700370095,0.22471430301514084,63.818862056300006,-63.818862056300006,63.818862056300006
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,13.85,209.09406121081457,5.518891831710184e+18,0.2231555456496835,0.000265223035230125,0.22315554564968348,63.37617496451012,-63.37617496451012,63.37617496451012
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,13.9,208.85785160097709,5.480448879902544e+18,0.22160111078329836,0.00026337557079839904,0.2216011107832984,62.93471546245674,-62.93471546245674,62.93471546245674
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,13.95,208.62617565491476,5.442113572592553e+18,0.22005102850568317,0.00026153327947048857,0.22005102850568314,62.49449209561402,-62.49449209561402,62.49449209561402
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,14.0,208.3990799947913,5.403886672319966e+18,0.218505329650016,0.00025969619789199474,0.21850532965001598,62.05551362060455,-62.05551362060455,62.05551362060455
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,14.05,208.1766112369849,5.365768958871426e+18,0.21696404574685038,0.00025786436353735745,0.21696404574685035,61.61778899210551,-61.61778899210551,61.61778899210551
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,14.1,207.95881601785365,5.327761228157034e+18,0.21542720897868925,0.00025603781465586645,0.21542720897868925,61.18132734994775,-61.18132734994775,61.18132734994775
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,14.15,207.74574101967187,5.289864291103577e+18,0.213894852135233,0.00025421659021847276,0.213894852135233,60.74613800640617,-60.74613800640617,60.74613800640617
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,14.2,207.53743299674875,5.252078972564697e+18,0.21236700856931226,0.0002524007298654146,0.2123670085693122,60.31223043368468,-60.31223043368468,60.31223043368468
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,14.25,207.33393880174,5.21440611024788e+18,0.2108437121535009,0.0002505902738546512,0.2108437121535009,59.879614251594255,-59.879614251594255,59.879614251594255
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,14.3,207.13530541216164,5.176846553658447e+18,0.2093249972374164,0.00024878526301111377,0.2093249972374164,59.44829921542626,-59.44829921542626,59.44829921542626
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,14.35,206.9415799571206,5.139401163060472e+18,0.2078108986057048,0.0002469857386767702,0.20781089860570484,59.01829520402017,-59.01829520402017,59.01829520402017
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,14.4,206.7528097442708,5.102070808454834e+18,0.2063014514367184,0.0002451917426615129,0.2063014514367184,58.58961220802803,-58.58961220802803,58.58961220802803
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,14.45,206.5690422870104,5.064856368574245e+18,0.20479669126187966,0.00024340331719486255,0.20479669126187963,58.162260318373825,-58.162260318373825,58.162260318373825
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,14.5,206.3903253319322,5.027758729895506e+18,0.2032966539257423,0.0002416205048785,0.20329665392574228,57.73624971491082,-57.73624971491082,57.73624971491082
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,14.55,206.21670688654078,4.990778785668834e+18,0.201801375546742,0.00023984334863961804,0.201801375546742,57.31159065527473,-57.31159065527473,57.31159065527473
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,14.6,206.04823524725194,4.953917434964369e+18,0.200310892478642,0.0002380718916850992,0.20031089247864203,56.88829346393433,-56.88829346393433,56.88829346393433
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,14.65,205.88495902768923,4.917175581735938e+18,0.19882524127267692,0.00023630617745652282,0.19882524127267687,56.466368521440245,-56.466368521440245,56.466368521440245
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,14.7,205.72692718729306,4.880554133901912e+18,0.19734445864038694,0.00023454624958599375,0.1973444586403869,56.04582625386989,-56.04582625386989,56.04582625386989
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,14.75,205.57418906025893,4.844054002443422e+18,0.1958685814171545,0.00023279215185280453,0.19586858141715446,55.626677122471875,-55.626677122471875,55.626677122471875
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,14.8,205.42679438482324,4.807676100519665e+18,0.19439764652643185,0.0002310439281409198,0.19439764652643185,55.20893161350664,-55.20893161350664,55.20893161350664
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,14.85,205.28479333291222,4.77142134260054e+18,0.19293169094466928,0.00022930162239729305,0.1929316909446693,54.79260022828608,-54.79260022828608,54.79260022828608
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,14.9,205.1482365401748,4.735290643616422e+18,0.19147075166693625,0.00022756527859100676,0.19147075166693625,54.3776934734099,-54.3776934734099,54.3776934734099
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,14.95,205.01717513641782,4.699284918125145e+18,0.19001486567323872,0.00022583494067324045,0.19001486567323875,53.964221851199795,-53.964221851199795,53.964221851199795
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,15.0,204.89166077646343,4.663405079496252e+18,0.1885640698955342,0.00022411065253806722,0.18856406989553418,53.552195850331714,-53.552195850331714,53.552195850331714
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,15.05,204.77172361548867,4.627652536524378e+18,0.18711842129821787,0.0002223924818883523,0.18711842129821785,53.141631648693874,-53.141631648693874,53.141631648693874
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,15.1,204.65730637405957,4.5920306437545047e+18,0.18567805552180214,0.00022068058993446698,0.1856780555218021,52.73256776819181,-52.73256776819181,52.73256776819181
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,15.15,204.5483308575032,4.5565431377965537e+18,0.18424312365553672,0.00021897515624779186,0.1842431236555367,52.32504711817243,-52.32504711817243,52.32504711817243
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,15.2,204.44472002599926,4.521193631597482e+18,0.1828137717883782,0.0002172763544567992,0.18281377178837818,51.91911118789941,-51.91911118789941,51.91911118789941
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,15.25,204.34639795579574,4.4859856165432745e+18,0.18139014109398405,0.0002155843523480695,0.18139014109398402,51.51480007069147,-51.51480007069147,51.51480007069147
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,15.3,204.2532898014249,4.4509224645510016e+18,0.1799723679153043,0.00021389931196682976,0.17997236791530427,51.11215248794642,-51.11215248794642,51.11215248794642
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,15.35,204.16532175888366,4.41600743015026e+18,0.1785605838487446,0.00021222138971698214,0.1785605838487446,50.71120581304346,-50.71120581304346,50.71120581304346
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,15.4,204.0824210297457,4.3812436525531203e+18,0.17715491582786402,0.00021055073646057988,0.17715491582786402,50.311996095113386,-50.311996095113386,50.311996095113386
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,15.45,204.0045157861718,4.346634157711897e+18,0.17575548620658082,0.0002088874976167183,0.1757554862065808,49.914558082668954,-49.914558082668954,49.914558082668954
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,15.5,203.93153513678897,4.312181860364084e+18,0.174362412841859,0.0002072318132598089,0.174362412841859,49.51892524708796,-49.51892524708796,49.51892524708796
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,15.55,203.8634090934073,4.2778895660636467e+18,0.17297580917584326,0.00020558381821719751,0.17297580917584324,49.12512980593949,-49.12512980593949,49.12512980593949
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,15.6,203.80006853854678,4.243759973198207e+18,0.1715957843174237,0.00020394364216610517,0.1715957843174237,48.73320274614833,-48.73320274614833,48.73320274614833
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,15.65,203.74144519374676,4.209795674991343e+18,0.17022244312319837,0.0002023114097298528,0.17022244312319834,48.343173846988336,-48.343173846988336,48.343173846988336
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,15.7,203.68747158863155,4.1759991614895964e+18,0.16885588627781767,0.0002006872405733518,0.16885588627781767,47.95507170290022,-47.95507170290022,47.95507170290022
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,15.75,203.63808103070767,4.142372821533517e+18,0.16749621037368323,0.0001990712494978268,0.16749621037368323,47.56892374612604,-47.56892374612604,47.56892374612604
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,15.8,203.59320757586764,4.1089189447122683e+18,0.16614350798998212,0.000197463546534749,0.16614350798998212,47.184756269154924,-47.184756269154924,47.184756269154924
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,15.85,203.5527859995785,4.0756397233013555e+18,0.16479786777103844,0.00019586423703895798,0.16479786777103844,46.802594446974915,-46.802594446974915,46.802594446974915
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,15.9,203.5167517687315,4.042537254182935e+18,0.16345937450396097,0.00019427342178094658,0.16345937450396097,46.422462359124914,-46.422462359124914,46.422462359124914
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,15.95,203.48504101413315,4.009613540748331e+18,0.16212810919557094,0.00019269119703829086,0.16212810919557097,46.044383011542145,-46.044383011542145,46.044383011542145
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,16.0,203.45759050361627,3.976870494782355e+18,0.1608041491485943,0.00019111765468620516,0.16080414914859428,45.66837835820078,-45.66837835820078,45.66837835820078
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,16.05,203.4343376157518,3.944309938329015e+18,0.15948756803710135,0.00018955288228720337,0.15948756803710135,45.294469322536784,-45.294469322536784,45.294469322536784
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,16.1,203.4152203141431,3.9119336055382866e+18,0.15817843598118064,0.0001879969631798494,0.15817843598118064,44.9226758186553,-44.9226758186553,44.9226758186553
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,16.15,203.40017712228408,3.879743144493624e+18,0.15687681962083413,0.0001864499765665827,0.15687681962083413,44.553016772316894,-44.553016772316894,44.553016772316894
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,16.2,203.38914709896483,3.8477401190198513e+18,0.15558278218907906,0.00018491199760060055,0.15558278218907906,44.18551014169845,-44.18551014169845,44.18551014169845
